Data;Modalidade;Cidade;Órgão;Natureza;Função;Categoria_Final;Objeto;Valor;Link;Status_Duplicidade
;Pregão;Açu;FUNDO MUNICIPAL DE SAUDE;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada no fornecimento de gases medicinais com cilindros de armazenamento, em regime de comodato, bem como itens acessórios a rede de gases para atender as necessidades da Unidade de Pronto Atendimento (UPA), Unidades Básicas de Saúde (UBS), demais unidades administradas pela Secretaria Municipal de Saúde (SMS) e programas de distribuição de oxigênio domiciliar para pacientes que necessitam de oxigenoterapia.;3570373.8;;REPETIDO
;Pregão;Açu;FUNDO MUNICIPAL DE SAUDE;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;O objeto da presente licitação é o Registro de Preços para posterior contratação de empresa especializada na locação de veículos para o transporte de pacientes e para atividades afins da Secretaria de Saúde, visando garantir a mobilidade e o acesso a serviços de saúde.;3321174.6;;REPETIDO
;Pregão;Açu;MUNICIPIO DE ASSU;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;A contratação futura e eventual, mediante Sistema de Registro de Preços, de empresa especializada na execução de serviços de engenharia comum de manutenção, reparos, conservação e melhoramentos em vias urbanas do Município de Assú/RN, abrangendo a zona urbana, bairros, comunidades e sítios.;3608977.15;;REPETIDO
;Pregão;Martins;FUNDO MUNICIPAL DE SAUDE - MARTINS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada na prestação dos serviços hospedagem e alimentação, à pacientes e acompanhantes carentes oriundos do município de Martins/RN em tratamento de saúde na capital do Estado, cidade do Natal/RN;159915.6;;REPETIDO
;Pregão;Açu;MUNICIPIO DE ASSU;OBRAS;OUTROS;OBRAS - OUTROS;[Portal de Compras Públicas] - Contratação, por meio de registro de preços, de empresa especializada na execução eventual e futura de obras e serviços comuns de engenharia, compreendendo a ampliação, manutenção corretiva e/ou preventiva, adequação e conservação de prédios públicos, vias urbanas e demais equipamentos públicos do Município de Assú/RN.;5000000.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Assu-1270/PEP-035-2025-2026-449441;REPETIDO
;Pregão;Carnaubais;MUNICIPIO DE CARNAUBAIS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL AQUISIÇÃO DE LUBRIFICANTES, ÓLEOS AUTOMOTIVOS, FILTROS E GRAXAS, DESTINADOS À MANUTENÇÃO PREVENTIVA E CORRETIVA DA FROTA OFICIAL DE VEÍCULOS LEVES, PESADOS E MÁQUINAS DO MUNICÍPIO DE CARNAUBAIS/RN.;143166.35;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Carnaubais-1631/RPE-PE-003-2026-2026-449406;REPETIDO
;Pregão;Lagoa Salgada;MUNICIPIO DE LAGOA SALGADA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;AQUISIÇÃO DE MATERIAL E EQUIPAMENTO ODONTOLÓGICO PARA ATENDER A DEMANDA DAS UNIDADES DE SAÚDE DO MUNICÍPIO DE LAGOA SALGADA/RN.;539700.81;;REPETIDO
;Pregão;Equador;MUNICIPIO DE EQUADOR;AQUISIÇÃO;FROTA E COMBUSTÍVEL;AQUISIÇÃO - FROTA E COMBUSTÍVEL;[Portal de Compras Públicas] - AQUISIÇÃO DE COMBUSTIVEIS (GASOLINA COMUM, OLEO DIESEL S-500 E OLEO DIESEL S-10) DESTINADO A FROTA DE VEICULOS PRÓPRIOS, LOCADOS E CEDIDOS A ESTE MUNICIPIO. TABELA DA ANP PARA ESTADO DO RIO GRANDE DO NORTE;2063100.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Equador-2468/RPEM-1-2026-2026-449483;REPETIDO
;Pregão;Porto do Mangue;MUNICIPIO DE PORTO DO MANGUE;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;REGISTRO DE PREÇOS DESTINADO A CONTRATAÇÃO DE EMPRESA PARA AQUISIÇÕES FUTURAS DE GÊNEROS ALIMENTÍCIOS PARA ALIMENTAÇÃO ESCOLAR DOS ALUNOS MATRICULADOS NAS ESCOLAS DO MUNICÍPIO DE PORTO DO MANGUE - RN.;1933695.51;http://compras.m2atecnologia.com.br/processos/publicacao/db43867b73c24af1bbc4475289d60d93/registro-de-precos-destinado-a-contratacao-de-empr;REPETIDO
;Pregão;Bento Fernandes;MUNICIPIO DE BENTO FERNANDES;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA A FUTURA AQUISIÇÃO DE 03 (TRÊS) VEÍCULOS DE PASSEIO, 0 KM, DESTINADOS AO TRANSPORTE DE EQUIPE (CAPACIDADE MÍNIMA PARA 5 PASSAGEIROS), PARA ATENDER ÀS NECESSIDADES DA SECRETARIA MUNICIPAL DE SAÚDE DO MUNICÍPIO DE BENTO FERNANDES/RN, GARANTINDO SUPORTE ADEQUADO ÀS ATIVIDADES DE DESLOCAMENTO DAS EQUIPES TÉCNICAS, ADMINISTRATIVAS E DE ATENÇÃO BÁSICA NAS AÇÕES DE SAÚDE.;277743.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Bento-Fernandes-1494/RPE-17-2025-2026-449510;REPETIDO
;Pregão;Pau dos Ferros;RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA;AQUISIÇÃO;SAÚDE - MEDICAMENTOS;AQUISIÇÃO - SAÚDE - MEDICAMENTOS;Aquisição de medicamentos para abastecimento trimestral do Hospital Regional Dr. Cleodon Carlos de Andrade.;0.0;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=93108705900152025;REPETIDO
;Pregão;Ipanguaçu;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO GRANDE DO NORTE;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de equipamentos laboratoriais modernos e tecnologicamente atualizados, incluindo sua instalação, calibração e teste de funcionamento, destinados à modernização e ampliação da infraestrutura dos Laboratórios de Eletrônica, Eletricidade e Robótica do Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte – Campus Ipanguaçu.;964430.41;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15836705900012026;REPETIDO
;Pregão;Natal;RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de Produtos para Saúde SONDAS nos termos abaixo, conforme condições e exigências estabelecidas neste instrumento.;0.0;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92555005900052026;REPETIDO
;Pregão;Natal;DEPARTAMENTO ESTADUAL DE TRANSITO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de Serviços de ASSISTÊNCIA MÉDICA, AMBULATORIAL E HOSPITALAR, POR MEIO DE PLANO DE SAÚDE COLETIVO EMPRESARIAL, conforme condições e exigências estabelecidas no Termo de Referência, anexo deste Edital.;24987016.16;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92554505900012026;REPETIDO
;Pregão;Natal;COMANDO DA MARINHA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de materiais de consumo hospitalar, compreendendo: insumos laboratoriais para Análises Clínicas, curativos e coberturas especiais, enxovais hospitalares (lençóis e vestimentas), materiais específicos para o setor de Endoscopia e itens destinados à Central de Material Esterilizado (CME).;8794637.52;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=78370105900012026;REPETIDO
;Pregão;Upanema;MUNICIPIO DE UPANEMA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Registro de Preços visando a Contratação de empresa especializada para fabricação e o fornecimento de fardamento escolar, visando atender todos os alunos da rede municipal de ensino do Município de Upanema/RN.;772940.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Upanema-3330/RPE-1-2026-2026-449573;REPETIDO
;Pregão;Canguaretama;MUNICIPIO DE CANGUARETAMA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Registro de preços destinado à futura e eventual aquisição de Veículo ambulância tipo A, para simples remoção, tipo furgão, conforme especificações no termo de referência em anexo, para atender as necessidades do Município de Canguaretama/RN, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.;314200.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Canguaretama-1130/RPE-002-2026-2026-449409;REPETIDO
;Pregão;Campo Grande;MUNICIPIO DE CAMPO GRANDE;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;REGISTRO DE PREÇO PARA FUTURA LOCAÇÃO DE VEÍCULOS DESTINADOS A ATENDER AS NECESSIDADES DAS UNIDADES ADMINISTRATIVAS DO MUNICÍPIO DE CAMPO GRANDE/RN;3174797.98;;REPETIDO
;Pregão;Caicó;MUNICIPIO DE CAICO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - REGISTRO DE PREÇO PARA POSSÍVEL AQUISIÇÃO DE EQUIPAMENTOS ELETROELETRÔNICOS E MATERIAIS PERMANENTES PARA ATENDER AO PROJETO DE INTERVENÇÃO DO PROCAD, vinculado à Secretaria Municipal do Trabalho, Habitação e Assistência Social – SEMTHAS.;0.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Caico-1244/RPE-001-2026-2026-449612;REPETIDO
;Pregão;Caicó;MUNICIPIO DE CAICO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - PERMISSÃO ONEROSA DE USO DE ÁREA DESTINADA A EXPLORAÇÃO DE QUIOSQUE PARA ATIVIDADE COMERCIAL (ATACADSITRA E VAREJISTA) COMÉRCIO DE BEBIDAS, ALIMENTAÇÃO, GULOSEIMAS, REFEIÇÕES E GÊNEROS ALIMENTÍCIOS EM GERAL) NO MERCADO PÚBLICO.;30600.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Caico-1244/PMP-002-2026-2026-449633;REPETIDO
;Pregão;Pedro Avelino;MUNICIPIO DE PEDRO AVELINO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Contratação de empresa especializada para a locação de veículo tipo pranchão, destinado à realização das atividades logísticas e operacionais do Carnaval 2026 do Município de Pedro Avelino/RN, com comprimento total mínimo de 21 (vinte e um) metros, já incluído o cavalo mecânico, devidamente licenciado, em perfeitas condições de uso, conservação e segurança, atendendo integralmente às normas do Código de Trânsito Brasileiro – CTB, às exigências dos órgãos de trânsito e demais legislações aplicáveis, incluindo os requisitos de segurança necessários para eventos públicos.;258333.3;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-De-Pedro-Avelino-1862/PE-02-2026-2026-449672;REPETIDO
;Pregão;Pendências;MUNICIPIO DE PENDENCIAS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Registro de preços para futura aquisição de fardamento escolar e ternos escolares para alunos da Rede Municipal de Ensino, bem como camisas personalizadas para formações educacionais.;0.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Pendencias-1806/RPE-2-2026-2026-449670;REPETIDO
;Pregão;Pedro Avelino;MUNICIPIO DE PEDRO AVELINO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada para a locação de veículo tipo pranchão, destinado à realização das atividades logísticas e operacionais do Carnaval 2026 do Município de Pedro Avelino/RN, com comprimento total mínimo de 21 (vinte e um) metros, já incluído o cavalo mecânico, devidamente licenciado, em perfeitas condições de uso, conservação e segurança, atendendo integralmente às normas do Código de Trânsito Brasileiro – CTB, às exigências dos órgãos de trânsito e demais legislações aplicáveis, incluindo os requisitos de segurança necessários para eventos públicos.;258333.3;;REPETIDO
;Pregão;São Gonçalo do Amarante;MUNICIPIO DE SAO GONCALO DO AMARANTE;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Aquisição de instrumentos musicais destinados a Secretaria Municipal de Educação, para criação da Orquestra Sinfônica Infanto Juvenil, integrada por alunos da rede municipal de ensino.;105186.9;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Sao-Goncalo-do-Amarante-1125/PE-5-2026-2026-449725;REPETIDO
;Pregão;Mossoró;MUNICIPIO DE MOSSORO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Contratação de empresa especializada para prestação de serviços técnicos voltados ao fornecimento de Licença de Uso de Software Integrado de Gestão Pública, abrangendo os módulos de Execução Orçamentária, Contábil, Administração Financeira e Controle.;0.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Mossoro-1230/PE-01-2026-2026-449125;REPETIDO
;Pregão;Pedra Preta;MUNICIPIO DE PEDRA PRETA;AQUISIÇÃO;SAÚDE - MEDICAMENTOS;AQUISIÇÃO - SAÚDE - MEDICAMENTOS;[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA A FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA ESPECIALIZADA E DO RAMO PERTINENTE OBJETIVANDO O FORNECIMENTO, DE FORMA PARCELADA, DE MEDICAMENTOS PSICOTRÓPICOS, PARA ATENDER AS DEMANDAS DA SECRETARIA MUNICIPAL DE SAÚDE DO MUNICÍPIO DE PEDRA PRETA-RN, conforme condições, quantidades e exigências estabelecidas no termo de referência deste edital.;0.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Pedra-Preta-2824/PE-001-2026-2026-449738;REPETIDO
;Pregão;Passagem;MUNICIPIO DE PASSAGEM;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;[Portal de Compras Públicas] - Registro de Preços para contratação de pessoa jurídica para prestação do serviço de corte/preparo de plantio agrícola em comunidades rurais do município de Passagem/RN.;654525.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Passagem-2032/RPE-001-2026-2026-449771;REPETIDO
;Pregão;Pedra Preta;MUNICIPIO DE PEDRA PRETA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA A FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA ESPECIALIZADA E DO RAMO PERTINENTE OBJETIVANDO O FORNECIMENTO DE URNAS MORTUÁRIAS E PRESTAÇÃO DE SERVIÇOS FUNERÁRIOS COM TRANSLADO, para atender as necessidades da Secretaria Municipal de Trabalho, Habitação e Assistência Social do município de Pedra Preta-RN, conforme condições, quantidades e exigências estabelecidas no termo de referência deste edital.;0.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Pedra-Preta-2824/PE-002-2026-2026-449770;REPETIDO
;Pregão;Passagem;MUNICIPIO DE PASSAGEM;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;Contratação de pessoa jurídica para prestação do serviço de corte/preparo de plantio agrícola em comunidades rurais do município de Passagem/RN.;654525.0;;REPETIDO
;Pregão;Pendências;MUNICIPIO DE PENDENCIAS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Registro de preços para futura e eventual contratação de empresa (s) especializada (s) no fornecimento de materiais de expediente, destinados a suprir as necessidades das diversas secretarias e setores da Prefeitura Municipal de Pendências/RN.;0.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Pendencias-1806/RPE-3-2026-2026-449801;REPETIDO
;Pregão;Natal;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Pregão eletrônico SISRP nº.: 90039/2025 - Aquisição de máquinas e equipamentos de natureza industrial para atender demandas da UFRN pelo período de 12 (doze) meses.;66413.78;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=15310305900392025;REPETIDO
;Pregão;Natal;RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa para a prestação de serviços de locação de caminhões - sem o fornecimento de motorista, nos termos abaixo, conforme condições e exigências estabelecidas neste instrumento.;0.0;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92555005900082026;REPETIDO
;Pregão;Natal;RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de Produtos para Saúde - DRENOS, COLETORES E FILMES nos termos abaixo, conforme condições e exigências estabelecidas neste instrumento.;0.0;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92555005900092026;REPETIDO
;Pregão;Natal;COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada sob demanda para prestação de serviços de LOCAÇÃO de Caçambas Estacionárias para acondicionamento, coleta, transporte, e destinação final de entulhos, RETIRADA de caçambas, e descarte final de resíduos sólidos de itens não supridos pela coleta pública, proporcionando um descarte ambientalmente adequado a esses resíduos em NATAL/RN, conforme Ordem de Licitação nº 13098/2025 – DA.;0.0;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92577705900092026;REPETIDO
;Pregão;Serrinha dos Pintos;MUNICIPIO DE SERRINHA DOS PINTOS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada para o fornecimento de bolsas escolares e mochilas confeccionadas em lona resistente de alta gramatura, devidamente personalizadas com a logomarca oficial do Município, destinadas ao uso diário por estudantes e professores da Rede Municipal de Ensino, em conformidade com as especificações técnicas, quantitativos e condições estabelecidas no Termo de Referência.;91631.69;;REPETIDO
;Pregão;Nísia Floresta;MUNICIPIO DE NISIA FLORESTA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;REGISTRO DE PREÇO PARA Contratação de empresa especializada para Manutenção de veículos com substituição de peças e acessórios novos, originais ou similares de primeira linha, de forma a garantir a continuidade dos serviços públicos essenciais.;5290634.2;;REPETIDO
;Pregão;Tibau do Sul;MUNICIPIO DE TIBAU DO SUL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA EVENTUAL E FUTURA AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DESTINADO ATENDER AO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR (PNAE) DO MUNICÍPIO DE TIBAU DO SUL/RN.;3037239.7;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Tibau-do-Sul-1121/RPE-37-2025-2026-449829;REPETIDO
;Pregão;Lagoa Nova;MUNICIPIO DE LAGOA NOVA;SERVIÇOS;EDUCAÇÃO - TRANSPORTE;SERVIÇOS - EDUCAÇÃO - TRANSPORTE;Contratação de empresa para prestação dos serviços de transporte escolar de alunos da rede publica municipal e estadual de ensino, destinado a atender as necessidades da Secretaria Municipal de Educação da Prefeitura Municipal de LAgoa Nova/RN.;5689382.4;;REPETIDO
;Pregão;Santo Antônio;MUNICIPIO DE SANTO ANTONIO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Locação de equipamentos para realização de exames de bioquímica por reflectometria com fornecimento de reagentes.;150325.01;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Santo-Antonio-1615/RPE-46-2025-2026-443997;REPETIDO
;Pregão;Extremoz;MUNICIPIO DE EXTREMOZ;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Futura e eventual registro de preços para aquisição de extintores, manutenção, placas de identificação e recarga dos extintores para a Prefeitura de Extremoz e suas respectivas Secretarias.;2065542.32;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Extremoz-1127/RPE-39-2025-2026-445033;REPETIDO
;Pregão;Touros;MUNICIPIO DE TOUROS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Contratação de empresa especializada em terceirização de serviços educacionais, tais como auxiliares de sala, monitores, cuidadores, merendeiras, secretários escolares, motoristas e demais funções de suporte, para atender as necessidades da Secretaria Municipal de Educação do município de Touros/RN.;23049734.52;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Touros-2120/PE-3-2026-2026-449907;REPETIDO
